	name	fold	log2fold	tstat	pvalue	qvalue	updown	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	pip031116_control	pip031116_pest	maxint	mean1	sd1	mean2	sd2	mns13pip3p_again	mns1pip3p	mns20pip2p2	mns20pip4p	mns22pip2p	mns24pip4p	mns26pip1p	mns27pip1p	mns28pip1p2	mns2pip1p2	mns31pip3p2	mns32pip3p	mns34pip3p	mns4pip1p	mns9pip4p	mnsC50pip2p	mnsC51pip4p2	mnsC52pip2p2	mnsC53pip2p2	mnsJ1pip4p	mns12pip4p	mns15pip2p	mns15pip4p2	mns18pip2p	mns23pip2p	mns23pip4p	mns24pip2p	mns25pip3p	mns26pip3p2	mns30pip1p	mns30pip3p2	mns32pip1p	mns34pip1p	mns35pip1p2	mns3pip3p	mns41pip4p	mns4pip3p2	mns6pip1p	mns9pip2p	mnsC52pip4p
1700	M139T28	1.100088616	-0.137619742	-0.326734979	0.74567565	0.999774321	DOWN	138.6263983	138.5694573	138.6910404	27.65216678	27.21833406	27.7166672	25	12	8	515.1875	1052.473768	884.2178075	956.7172621	967.4552332	2103.903766	353.2260016	665.7213348	523.9024444	1231.437542	1679.649995	3137.181239	590.4222265	953.8964225	615.1654661	187.9130057	155.0526038	1047.311043	1281.812647	3087.12774	1390.213944	735.4230801	94.58621967	176.0282689	1039.500379	1388.875018	1522.29411	68.23768587	3503.290991	707.5456496	490.3426703	1304.611842	2045.778691	800.8658079	435.9631362	98.06455924	171.3513726	181.5732434	83.75873191	795.5146525	1191.305984	23.75821368	660.436116	3021.479355	639.2974105
1701	M295T17	1.111587499	-0.152621515	-0.326644158	0.745739048	0.999774321	DOWN	295.3978192	295.2939857	295.5273597	16.86866605	16.8651664	16.88866603	21	12	9	786.75	757.3235116	715.8514867	680.5077564	770.468732	1173.424858	0	34.72688501	379.0212932	1414.126438	1111.472147	2324.063129	205.9987193	875.8740898	47.68465366	480.8584653	649.9948808	1188.402061	1157.476436	2321.511734	688.4023148	10.37220383	29.73028946	72.61214289	980.717493	800.3946667	0	0	2590.917745	277.9824802	428.7441244	393.2815914	1271.522011	37.12182148	431.0670936	529.3344633	681.9119114	50.40658434	0	560.3895808	990.1025248	84.35394669	365.6400928	1664.950841	2452.03365
1702	M100T10	1.068185561	-0.095162288	-0.3265942	0.74579944	0.999774321	DOWN	100.4519664	100.3639466	100.4881777	10.17266658	10.12450004	10.51066629	44	19	19	4702.847656	6934.457987	4566.052758	6491.810264	3986.269954	7669.015281	2670.346857	3267.401877	5673.838893	10496.88033	8196.049781	19256.13689	1552.720651	8256.837627	4852.786403	4765.548528	4672.003687	8244.349883	7575.398969	16483.54401	6136.101713	3624.520203	1470.952207	4027.974538	9796.751415	7677.584493	8438.563143	2938.016231	14216.65118	2695.117449	4188.276041	4392.184771	9322.634002	4334.952221	4448.661663	5102.645803	5126.608966	2938.749706	2689.484354	4845.080755	7772.196973	2900.035294	6659.69647	13052.6864	16096.37937
1703	M74T22	1.071560179	-0.099712875	-0.325544291	0.746577271	0.999774321	DOWN	74.3093533	74.26991027	74.33091868	21.95399966	21.92233392	21.97083241	40	20	20	20756.70313	45627.11208	31210.06522	42580.07432	27893.70003	67457.53018	9072.581886	20780.95599	35780.20435	68862.31705	64789.96819	115589.5439	12876.56236	48854.63106	29991.39543	30669.33358	27342.50203	67407.16385	68085.21816	112938.3797	38348.85841	23178.3411	5462.803805	20909.0257	44144.92489	52434.99113	43807.59128	15797.77922	108599.4433	13763.15975	20653.48929	32145.38226	58648.24694	29255.54623	25690.47315	41613.12927	33784.44756	25638.5316	19015.35133	29652.61868	56541.06029	18945.65801	35656.16603	88380.98405	101577.4371
1704	M379T40	1.076915393	-0.10690491	-0.325505853	0.746583888	0.999774321	DOWN	378.7710063	378.6616544	378.9026579	39.69150164	39.59183339	40.01333353	43	19	15	1578.946289	4081.304873	2833.9711	3789.056659	2844.381144	9110.906766	5835.784307	2412.544659	3223.508356	5882.245552	7443.748587	875.336978	5043.546469	5800.485856	1612.750728	1754.068589	565.5785238	4905.589246	8187.84115	5353.668476	7790.530032	3807.882247	311.0048363	1063.355744	645.7203601	10850.91792	5595.805548	5834.635387	0	3235.490101	4887.008016	6288.558106	2576.999745	222.4220515	5461.24103	945.9549044	2475.392546	6405.458194	6.512877571	5162.011882	3415.99638	3133.151864	6650.596912	0	2632.979711
1705	M174T26_1	1.087015117	-0.120372004	-0.325281181	0.746756816	0.999774321	DOWN	173.8479025	173.7563385	173.8968703	25.75300028	25.39916681	26.09183296	47	19	19	76643.6875	80569.17896	64218.31527	74119.64905	61144.46238	128594.8935	13236.58816	23330.38914	44445.80263	126364.4227	100389.1917	234935.8273	22163.71015	82479.97261	45292.58369	43984.64453	58087.37456	124949.6373	114166.143	219887.5347	62846.26899	20261.49747	8825.863545	35267.92079	101873.3127	94490.13132	96752.52965	13617.0821	245501.6044	23439.96722	37639.50776	39685.55324	119545.3108	42712.65393	42201.77572	43879.68968	58783.74428	27325.19859	48803.93016	52873.16459	85968.11361	17846.7632	49836.81528	149297.2431	192192.2023
1706	M191T9	1.079356312	0.110171199	0.325235392	0.74682465	0.999774321	UP	190.8964895	190.791268	190.9555061	9.193333417	9.17200015	9.246500422	39	20	19	97317.9375	150100.384	107046.2858	162011.7969	123965.3336	377120.4329	53667.35137	127306.4716	70020.16932	112764.3972	339413.4228	183174.741	58643.23823	176078.0873	60807.16641	106950.0835	68511.25629	181635.6713	201927.1771	319295.3599	297019.0453	81504.76325	23838.42757	49175.03401	113155.384	189027.9435	321012.0406	120863.4832	300868.0616	101933.0968	61162.09043	282541.1619	103945.8756	86916.81455	104700.2438	126365.9914	81034.49256	127766.2682	15826.69762	67253.23625	102130.5162	53891.96614	144323.89	347439.9823	501232.0863
1707	M165T28	1.070102466	-0.097748946	-0.324318405	0.747480567	0.999774321	DOWN	164.7528762	164.6821716	164.8120789	27.95824984	27.92666722	27.99033391	24	13	11	2112.9375	2786.04053	1826.419849	2603.526876	1731.52613	3922.816379	600.2190243	1326.112951	1793.950305	3935.642295	3369.397109	7226.878163	1105.690308	3078.394828	2054.486649	1883.878924	2184.092931	4192.25805	3264.900239	6857.195507	2478.395153	1121.774267	472.5622332	1742.531776	3109.633509	3503.314934	4215.206686	695.772451	6848.731352	817.0246576	1585.026524	1562.537743	3112.74054	2132.726032	1754.558425	2119.594705	2261.381515	947.7726875	1324.402826	2074.047249	3089.297176	1225.499373	1909.881787	4550.060002	6340.960851
1708	M259T40	1.070016514	0.097633063	0.324180216	0.747596156	0.999774321	UP	259.2691968	259.1546277	259.3666165	39.69150105	39.22266776	40.01333353	64	20	17	8345.820313	20485.6611	13284.98792	21919.2422	14649.96357	29365.19599	31963.26204	9962.220408	11318.2474	34131.99611	41942.91282	5117.930669	29585.71652	29209.8814	6926.30584	12234.29094	3953.959702	28174.89776	44943.45324	31275.3828	21766.49057	17484.9617	4219.047401	11507.51789	4629.550807	42720.96486	0	35698.89267	9325.795189	11605.15514	36195.62889	35500.53644	16191.19608	26537.73453	43439.51883	8100.370724	10226.34173	35572.0321	492.2601026	36984.16947	24408.0613	14293.60814	21484.37927	0	29608.19857
1709	M243T40	1.073889802	0.102845958	0.323981125	0.747795905	0.999774321	UP	243.1864447	243.0645845	243.2775079	39.69158363	39.17483173	40.24933438	70	20	20	34553.625	87550.32749	69014.68214	94019.40387	56665.27637	128308.9115	133972.5791	16560.50899	34028.64529	146413.9837	181900.7906	23130.08079	128325.8402	148945.5508	15935.48069	16554.36944	26076.89186	123730.5433	193510.5386	133217.3605	199582.1989	22403.65342	20902.22545	36054.31949	21452.07712	153093.9577	53973.23166	31957.96792	40954.33957	86242.40155	129133.2435	152546.6574	73146.64407	26074.62136	188080.4204	38733.6852	54526.39569	158270.2087	3115.172156	160985.9136	103378.2363	55078.34729	171252.6954	72559.31392	127284.624
1710	M243T39	1.165819934	-0.221344976	-0.323671019	0.747973504	0.999774321	DOWN	243.1798392	243.0591525	243.2693336	38.77416497	38.35533378	38.79183161	19	8	10	2288.625	2555.477629	3696.594103	2191.623547	3407.251116	13009.53168	337.8152647	299.9530624	548.5550054	2604.314147	2846.156111	97.23602295	237.5381241	7092.198046	300.6367688	250.953943	135.3949964	2146.89305	3578.60231	9656.068168	777.7437621	6608.375787	69.36185882	279.9822552	232.2422233	7522.790224	2800.596873	832.0635221	0	266.0848175	389.9326938	1954.572363	167.6060104	1059.844072	762.5531885	554.3719694	360.2934687	3346.235413	33.52036381	462.0161077	4533.959233	1607.916109	2879.466429	70.13504812	14228.51302
1711	M74T26_1	1.082261583	-0.114049241	-0.323496113	0.748095344	0.999774321	DOWN	74.31257012	74.26783782	74.33666275	25.75274949	25.25399971	25.95999956	60	15	19	6057.464844	9560.69103	7226.164749	8833.992802	6979.100722	14640.17277	1550.18289	3525.674983	5433.632032	14196.9008	11826.22679	26244.27322	2824.03136	10567.56516	5705.648186	5372.983347	6526.879066	14917.9376	13725.53447	25849.04682	7704.656662	3189.762147	1362.072564	4255.810534	11794.8292	11783.42937	9571.955891	2023.345993	27365.61271	2907.240509	4234.985263	4804.668867	13248.16823	4941.645144	4944.026526	6908.888915	6490.038706	4237.786276	4731.743747	5887.6185	11839.75336	2476.594747	6591.56684	19224.01696	22466.76948
1712	M146T40	1.068947647	-0.096191197	-0.322760808	0.748668226	0.999774321	DOWN	145.6677882	145.5992444	145.7225995	39.69150048	39.57883453	40.07283508	43	16	17	1217.3125	3158.424448	1879.713235	2954.704523	2105.806995	4199.398418	5006.404294	2146.246797	1299.774614	5117.359285	6535.810218	1200.911141	4509.306389	4483.294529	1993.358171	1895.590624	682.2479485	4153.30719	6680.637196	2395.45908	3844.426066	2923.517691	857.5153154	2595.699462	648.2245236	5852.470479	1763.079192	5100.916854	1633.56349	2822.106658	4629.311832	5367.632836	1101.16521	559.2903806	3466.878107	755.2377621	2072.376186	6351.501024	106.7814962	4978.003759	2934.582931	2397.700184	5937.069438	60.62222839	1203.800405
1713	M417T25	1.131833423	0.178661645	0.321117528	0.749964004	0.999774321	UP	416.8812104	416.7797275	417.0263592	24.77150071	24.69849953	24.85800076	23	12	11	1743.151367	1918.862794	2201.679186	2171.654971	2747.201317	0	902.1663372	181.9937603	1703.686432	0	6042.621786	7157.053014	1356.499075	3143.781454	686.7975693	1917.014777	1393.44949	6300.927336	1865.803767	0	0	2740.021348	403.6540971	228.6541422	2353.131485	7905.238381	0	3039.788461	10.97338147	18.26104614	965.9582968	5189.664657	0	1526.623022	677.6633757	7271.547437	1135.232086	6443.908736	739.6852739	1549.640021	0	981.6638093	5977.251436	0	0
1714	M341T16	1.108460875	-0.148557849	-0.320743612	0.750313817	0.999774321	DOWN	340.5513761	340.4154571	340.6522837	16.28566736	16.22766734	16.32116587	31	18	12	3596.214844	3605.999575	2928.106885	3252.405614	3966.454096	7429.697927	784.0161649	4508.716301	1351.758493	5600.567216	6630.248317	4142.361171	1149.273306	4317.719558	1185.617016	4306.40824	1185.763201	6907.666425	3596.771803	11662.60328	2565.745635	1231.718881	175.1664015	2264.355718	1123.816439	10037.86477	0	2659.066817	1423.903254	262.5653466	1404.874848	10342.47536	2164.698445	1803.471141	2437.254794	63.4658761	1046.784656	11514.96496	41.28983981	1410.739004	9908.710439	1830.088341	6356.682327	0	339.2120503
1715	M193T9	1.07761029	0.107835532	0.320454128	0.750417017	0.999774321	UP	192.9019863	192.7964553	192.9642675	9.192833087	9.159500336	9.246500422	39	20	19	7536.285156	11911.15176	8429.698162	12835.57971	9766.016758	29607.13623	4077.366336	10339.1287	5479.855685	8948.515161	26800.97882	14247.53978	4638.937322	14179.13103	4852.459129	8591.936312	5597.565488	14705.74988	15893.38724	24826.5945	23962.28062	6571.329038	1802.110312	3978.890147	9122.14354	14933.55415	25161.09699	9716.511494	23825.08729	8162.707472	4941.002974	22486.72298	8283.401414	6895.093191	8176.656218	10202.73851	6469.179021	10257.81228	1186.520427	5473.242718	8160.517731	4135.358671	11416.19323	27099.07895	39729.11843
1716	M211T12	1.081076124	0.112468114	0.32050318	0.750469728	0.999774321	UP	210.9184252	210.8052687	210.9800855	11.89483369	11.86283319	11.92716675	38	19	19	32144.71875	29629.49472	20259.20775	32031.73931	26704.56009	60239.24344	8517.346336	30929.05017	16633.84924	38085.12069	45585.80715	39687.9158	4841.468185	46426.02535	9638.225491	22022.02272	9780.625548	30316.64227	48564.9336	75530.90593	37792.91139	34957.51238	76.94260788	4448.413153	28514.93288	31394.50562	38043.27437	17774.31242	43173.33935	18168.42327	9487.273504	82464.03353	28778.81938	23903.59981	36811.38961	44917.33866	13734.53718	24454.76281	3787.431185	13729.73749	34025.17803	24887.13726	35023.1149	9.678586713	116066.8992
1717	M176T33	1.069260237	-0.096613019	-0.32025139	0.750540176	0.999774321	DOWN	175.8562109	175.755814	175.9029342	32.85083393	32.31999967	33.05766659	39	19	18	4441.667969	8281.639468	5473.393632	7745.204752	5114.422305	14335.38309	3293.572394	7590.639194	5976.324746	13883.91611	9654.576656	10550.5369	566.2056518	11970.56198	6118.582814	5413.624241	5523.347883	14355.01547	4421.155658	24216.62922	3277.65244	7226.919814	2231.502586	7226.107489	7800.535017	13366.44949	1908.444944	7926.065313	1548.033963	228.3060349	3211.731338	8342.231276	7462.041963	5706.907881	4676.652508	11981.66656	5470.754493	10884.79567	2947.914097	4502.203502	15832.89893	5325.149968	10732.11787	17916.64932	14933.0799
1718	M217T29_2	1.089532058	-0.123708646	-0.320371313	0.750545416	0.999774321	DOWN	217.0418763	216.9402613	217.1203183	29.38050027	29.36000025	29.80566591	35	16	18	8024.589844	11457.33809	10362.16244	10515.83385	8084.269158	27010.29321	1784.98329	4544.851462	4074.386672	16310.29694	16968.95583	9439.076354	2594.012953	25261.82131	4053.735016	3621.770257	2572.008395	17129.0078	19696.97936	38910.68277	14063.8658	11531.7145	860.7670513	2558.847296	6158.705523	16969.8951	16042.84117	4446.911156	20233.09663	3101.971092	2807.106171	15471.55592	9033.485587	5521.836978	7281.900809	11569.05939	5809.090029	6267.769221	1288.599423	3268.286398	14039.97871	5252.50517	8373.211348	19361.33877	34176.23783
1719	M96T27	1.056803983	-0.079707809	-0.32089542	0.750577828	0.999774321	DOWN	96.40969953	96.3513836	96.44904074	27.31516588	27.15283364	27.71649937	47	16	15	571.4912109	1674.77493	1104.581383	1584.75456	594.8334661	2734.778188	520.244099	1673.528393	953.8188538	2856.995772	4844.959107	2013.164929	1630.156242	2798.064233	1354.721058	1397.660627	550.6667975	2622.898669	568.4502728	1916.753283	1551.168657	1749.226534	313.0520539	539.7197172	905.4711231	2507.528176	1172.229078	2058.495133	1872.23742	1043.915314	1726.555547	2295.543788	1841.160278	1343.849689	1459.226747	504.2830453	1540.135811	1599.581131	339.6530972	1843.605052	1822.846411	941.1092665	2085.599385	1220.897691	2476.639135
1720	M155T40	1.054659392	0.076777148	0.319663147	0.750975564	0.999774321	UP	154.7301669	154.6536182	154.7841934	39.70766717	39.59483455	40.07283508	68	20	19	6100.882813	17185.22063	9182.485519	18124.55434	9401.005955	21954.4582	25524.33571	10930.40556	14858.79364	25333.41457	30047.51998	4647.230514	21928.05944	21640.28491	11779.78248	13746.95476	4620.925319	14305.54835	32098.67217	19469.29646	32686.13931	15925.27364	4077.623404	14235.32646	3894.367665	30264.59748	24468.6488	26010.31663	7639.474501	15216.8504	25833.45502	25112.43962	12846.43502	17529.12932	31875.98853	7093.132745	8538.33729	27030.64079	553.6144715	26864.66536	14396.17069	9122.085102	29170.96391	12368.17891	10555.96229
1721	M358T37	1.147802506	0.198874429	0.319820764	0.751158367	0.999774321	UP	357.6422934	357.5290302	357.7560603	37.10149966	37.09966634	37.11816634	18	10	8	4919.285156	1906.193062	2125.381968	2187.556434	3310.901517	8949.963071	1195.312613	777.3843945	402.0123937	2713.379412	2966.916191	371.1088845	3076.927828	274.763374	193.0714061	2751.140355	205.2318303	3427.226541	2285.14696	4723.349242	764.1016326	1377.961701	444.8316463	637.3189839	586.7127814	2294.421585	50.03359751	1738.310903	66.08361288	136.2308572	955.8880989	6279.297373	755.6411617	70.94749207	503.8913957	3627.574278	360.3841049	11210.22244	18.84448721	1001.083054	10282.5873	2263.927084	1905.773588	229.986263	0
1722	M99T13	1.075446526	-0.104935792	-0.319166659	0.75135003	0.999774321	DOWN	99.44197736	99.36225121	99.47564457	12.85383296	12.82416683	13.35966701	39	16	16	14408.125	15752.23692	10764.92642	14647.15961	11130.06389	18884.81802	3237.806221	6250.60119	11683.01139	21826.5646	18438.77094	43283.80504	5122.860111	17129.21712	11558.44261	10571.62785	11699.23489	23348.09439	21882.40432	38380.97157	12361.86555	5952.387764	2401.966098	10154.14329	20876.14553	17257.3428	18535.91228	4407.551278	44269.55804	5995.773258	8335.403579	7677.789405	21149.49997	9749.697261	8553.968624	12374.57099	12276.16233	5335.045782	7883.786001	9559.288035	15783.49315	6765.969798	9544.051199	26859.45353	40628.87492
1723	M148T26	1.084520198	-0.117056922	-0.318625854	0.751764323	0.999774321	DOWN	147.6723982	147.6102848	147.7273753	25.75300026	25.52783392	25.95066701	31	13	12	2823.3125	3740.84783	2997.526465	3449.311352	2785.43091	6219.164732	535.0386928	1287.044901	1664.774099	5200.604337	4333.344536	11073.02546	925.1155512	4148.774396	2113.552524	2132.494442	2647.445476	5822.415944	5305.682283	10309.36889	2962.472376	1197.474416	382.2941057	1780.028854	4776.840566	4405.077927	5063.400432	663.8402254	11331.41132	1002.219366	1491.421665	2150.592268	5256.291634	2025.863224	1833.145529	2414.609678	2852.353576	1424.379688	2073.959559	2292.048742	4021.050336	897.6644237	2360.972227	6858.783132	8567.142081
1724	M192T30	1.076665594	0.106570227	0.318205586	0.752090107	0.999774321	UP	191.9069639	191.8158762	191.9699317	30.42033239	30.39783241	30.9034996	33	15	17	4032.9375	4125.986117	3303.292871	4442.307293	2975.244203	8701.897847	1042.73705	43.77562924	1898.335231	5257.535186	5619.161673	8192.479636	1217.961054	7002.362843	3232.67946	2184.565338	2442.217952	5873.889866	7520.832271	10963.06886	6724.207405	138.793447	81.07320215	916.5573988	3465.590991	5238.21764	4685.954479	119.3226831	11036.14756	2008.004168	1002.606575	3413.224149	6757.813338	3898.674166	4123.813436	4341.875871	4424.901894	3077.009565	2786.674468	1704.403631	5111.194713	1726.624518	3627.069397	9177.481194	10585.13241
1725	M115T22	1.078877468	-0.109531023	-0.317227639	0.752807363	0.999774321	DOWN	114.5260396	114.4711307	114.5640645	21.94533315	21.40133335	21.95633276	42	17	19	2418.259766	4573.538926	3338.140661	4239.164372	3328.264719	8037.715611	682.051658	1762.612248	3917.51271	6387.636036	7901.785824	11611.54203	1258.000643	4447.945473	2941.946878	2810.701608	2066.654002	5492.152063	7419.49667	11609.44139	4211.832035	2260.005391	244.6311135	2008.451809	4398.663324	5277.01018	4838.478354	1576.755396	14123.80532	1533.944349	1636.631578	3722.977176	4363.878714	2562.840079	2830.21179	3897.480549	3064.208063	2309.057677	1639.943976	2759.067859	4611.201424	1175.73285	3634.509001	8335.894206	10889.6589
1726	M60T20	1.077452701	-0.107624538	-0.31713086	0.75288342	0.999774321	DOWN	60.22985911	60.1967273	60.24565892	19.81383326	19.79683247	19.84566734	39	19	20	8225.1875	19484.68329	14264.5935	18084.02659	13662.27291	25101.34621	4503.094188	7584.533906	13630.4996	28044.25031	21730.60654	53731.69951	6760.287798	17076.36238	11889.43146	12619.9069	13234.68134	33114.17859	26234.45219	52795.09954	15249.41621	6717.763884	3532.859927	11320.02861	24823.16672	22379.56678	23745.6351	6067.274838	52455.67343	6373.232541	10070.45208	11356.05573	26427.08233	10931.44574	10213.9156	15525.47512	13376.20109	6747.166869	9059.561773	12003.956	21503.77725	7208.243202	12017.02906	33624.60279	50594.18449
1727	M146T16	1.079278506	-0.110067198	-0.317105971	0.752948177	0.999774321	DOWN	145.6660776	145.6043489	145.7074007	16.30508368	16.25950072	16.33133289	34	18	16	1997.169922	2312.319473	1544.30239	2142.467824	1831.155932	3228.420507	658.2840272	1182.475685	1432.715992	3818.094408	2839.291944	5705.523627	933.5379998	2294.808957	1485.679154	1354.82519	1655.372865	3075.00301	2871.255121	6238.751235	1929.437569	1080.468453	644.9112626	1354.563947	2462.968508	2475.590476	442.9990026	891.9910715	6703.120559	817.0943535	1408.972206	1218.300622	3303.278374	1488.798451	1211.624466	1564.917114	1464.382536	787.0882862	1097.931041	1480.958971	2795.744837	935.6255102	1430.615952	4894.003747	6436.318912
